month_year,province_code,total_pop,total_emp,emp_males,emp_females,total_full_emp,total_part_emp,total_unem,total_emp_rate,total_wage,total_wage_males,total_wage_females,total_avg_wage,avg_wage_males,avg_wage_females,total_median_wage,median_wage_males,median_wage_females,total_hours,total_average_hours,average_hours_males,average_hours_females,ei_claims,cpi,retail_sales,wholesale_sales,manufacturing_sales,food_services_receipts,travellers,vehicles,electric_power_generation,value,international_merchandise_imports,new_housing_price_index
1981-06-01,PE,90.7,47.3,28.4,19,39.3,8,5.7,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2173.6,41.6,46.8,33.8,NA,52.9,NA,NA,NA,NA,NA,NA,2076,NA,NA,NA
1981-06-01,QC,5042.6,2819,1701.4,1117.6,2447.9,371.1,315.8,55.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,110861.8,38,40.8,33.7,NA,50.1,NA,NA,NA,NA,NA,319178,8177288,NA,NA,NA
1981-06-01,SK,708.6,429.7,267.4,162.2,350.9,78.8,19.3,60.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,18410.6,41.5,46.9,32.5,NA,49.6,NA,NA,NA,NA,NA,26416,735196,NA,NA,NA
1981-07-01,AB,1705.8,1190.1,719.3,470.8,1025.1,165,41.5,69.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,49522.7,40.4,44,34.7,NA,50.2,NA,NA,NA,NA,NA,48532,2000677,NA,NA,NA
1981-07-01,BC,2170.1,1322.3,791.9,530.5,1105,217.3,88.5,60.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,52654.5,38.7,42.1,33.5,NA,52.2,NA,NA,NA,NA,NA,445035,3648099,NA,NA,NA
1981-07-01,MB,765.9,468.5,275.2,193.3,391.9,76.6,32.6,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,19571.2,40.3,44.1,34.6,NA,49.6,NA,NA,NA,NA,NA,97238,1528690,NA,NA,NA
1981-07-01,NB,517.6,257.7,155.2,102.4,220.9,36.7,31.9,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10968.3,39.3,42,34.9,NA,51.4,NA,NA,NA,NA,NA,434790,598462,NA,NA,NA
1981-07-01,NL,402.5,185,116.7,68.3,169.2,15.8,28.4,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,8991.3,42.7,46.1,36.6,NA,53.6,NA,NA,NA,NA,NA,NA,3550993,NA,NA,NA
1981-07-01,NS,632.6,327.9,195.3,132.5,278.7,49.2,34.6,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,13852,39.7,43,34.7,NA,51.2,NA,NA,NA,NA,NA,9049,529192,NA,NA,NA
1981-07-01,ON,6788.7,4292.2,2504.2,1788,3661.7,630.5,285,63.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,174562.6,39.2,42.1,35,NA,48.6,NA,NA,NA,NA,NA,2135210,8775431,NA,NA,NA
1981-07-01,PE,90.8,47,27.9,19.1,39.3,7.7,5.9,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2199.8,42,46.7,35.1,NA,53.4,NA,NA,NA,NA,NA,NA,1256,NA,NA,NA
1981-07-01,QC,5045.7,2814.1,1699.3,1114.8,2466.8,347.3,314.3,55.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,114826.7,38.7,41.4,34.4,NA,50.6,NA,NA,NA,NA,NA,505251,7134174,NA,NA,NA
1981-07-01,SK,709.3,431.6,269.2,162.4,349.5,82.1,16.7,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,18980.2,42,47.2,33.2,NA,49.9,NA,NA,NA,NA,NA,34149,715146,NA,NA,NA
1981-08-01,AB,1712.4,1193.9,719.2,474.7,1021.1,172.8,40.3,69.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,50168.7,40.9,44.7,35,NA,50.7,NA,NA,NA,NA,NA,46944,2017186,NA,NA,NA
1981-08-01,BC,2174.4,1317,788.9,528.1,1101.9,215.1,93.6,60.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,52343.4,38.7,41.9,33.7,NA,52.7,NA,NA,NA,NA,NA,467298,4067728,NA,NA,NA
1981-08-01,MB,766.3,469.9,277.6,192.3,393.1,76.7,29.4,61.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,19771.5,40.9,45,34.6,NA,49.8,NA,NA,NA,NA,NA,90538,1311032,NA,NA,NA
1981-08-01,NB,517.7,259.5,155.9,103.6,222,37.6,31,50.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11071.6,39.3,42.2,34.8,NA,51.8,NA,NA,NA,NA,NA,400310,728141,NA,NA,NA
1981-08-01,NL,402.8,183.4,116.1,67.3,165.5,18,28.3,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8786.1,42.5,45.7,36.6,NA,53.9,NA,NA,NA,NA,NA,NA,3576824,NA,NA,NA
1981-08-01,NS,633.2,325.7,193.1,132.6,276.4,49.3,33.7,51.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,13787.3,39.8,43,35,NA,51.5,NA,NA,NA,NA,NA,9390,429850,NA,NA,NA
1981-08-01,ON,6795.9,4302.4,2512,1790.4,3645.3,657.1,275.2,63.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,175440.8,39.3,42.1,35.1,NA,49,NA,NA,NA,NA,NA,2159347,8560831,NA,NA,NA
1981-08-01,PE,90.7,47.2,27.8,19.3,39.3,7.8,5.8,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,2249.4,42.4,47,36,NA,53.5,NA,NA,NA,NA,NA,NA,-239,NA,NA,NA
1981-08-01,QC,5048.8,2821.6,1702.5,1119.1,2471.5,350.1,305,55.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,114487.5,38.6,41.4,34.3,NA,50.9,NA,NA,NA,NA,NA,445181,7295229,NA,NA,NA
1981-08-01,SK,710.3,433.2,269,164.3,354.8,78.4,18.9,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,19877.8,43.9,49.6,34.2,NA,50.4,NA,NA,NA,NA,NA,31169,759923,NA,NA,NA
1981-09-01,AB,1720.4,1199.6,718,481.6,1031.9,167.7,46.3,69.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,48067.5,40.1,44,34,NA,50.9,NA,NA,NA,NA,NA,30535,1980188,NA,NA,NA
1981-09-01,BC,2179.5,1316.9,784.8,532.1,1096.4,220.5,112.8,60.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,49887.6,37.8,41.4,32.5,NA,53.2,NA,NA,NA,NA,NA,322040,4219976,NA,NA,NA
1981-09-01,MB,766.7,468.9,274.1,194.9,393.2,75.7,31,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,18803.3,39.8,44,33.6,NA,50.3,NA,NA,NA,NA,NA,64359,1401774,NA,NA,NA
1981-09-01,NB,517.7,256.8,154.2,102.6,220,36.7,36.7,49.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10358.2,38.6,41.7,33.7,NA,52,NA,NA,NA,NA,NA,310095,608688,NA,NA,NA
1981-09-01,NL,402.8,180.2,114.4,65.8,164.5,15.7,36.2,44.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7974.4,42.1,45.3,36.3,NA,54.6,NA,NA,NA,NA,NA,NA,3491861,NA,NA,NA
1981-09-01,NS,633.7,328,191.8,136.2,275.9,52.1,39.5,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12990.4,38.8,42.6,33.4,NA,51.8,NA,NA,NA,NA,NA,5589,405637,NA,NA,NA
1981-09-01,ON,6805.4,4320.9,2505.8,1815.1,3629.3,691.7,325,63.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,164404.8,38,41.2,33.5,NA,49.2,NA,NA,NA,NA,NA,1526220,8234640,NA,NA,NA
1981-09-01,PE,90.7,47.3,27.9,19.3,38.7,8.6,6.3,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.7,40.5,45.6,33,NA,54,NA,NA,NA,NA,NA,NA,-442,NA,NA,NA
1981-09-01,QC,5052.5,2776.5,1689,1087.5,2418.5,358,348.8,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,105932,37.9,40.7,33.4,NA,51.4,NA,NA,NA,NA,NA,284186,7418628,NA,NA,NA
1981-09-01,SK,711.3,433.6,267.9,165.7,349.8,83.8,21.4,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,18650.7,42.4,48.2,32.9,NA,50.6,NA,NA,NA,NA,NA,23769,763876,NA,NA,NA
1981-10-01,AB,1726,1193.6,715.2,478.4,1025.3,168.4,52.3,69.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,47485.1,39.5,43.5,33.5,NA,51.4,NA,NA,NA,NA,NA,18696,2093677,NA,NA,NA
1981-10-01,BC,2183.3,1319.1,781.7,537.4,1101.9,217.2,112.6,60.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,49671.5,37.5,41.1,32.2,NA,53.8,NA,NA,NA,NA,NA,299788,4708748,NA,NA,NA
1981-10-01,MB,767.3,468.7,274.1,194.6,389.3,79.3,29.4,61.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18252.7,38.7,42.7,32.9,NA,50.5,NA,NA,NA,NA,NA,56168,1629720,NA,NA,NA
1981-10-01,NB,517.8,253.9,152.7,101.1,218.2,35.6,37.2,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,10032.3,38.5,41.7,33.5,NA,52.4,NA,NA,NA,NA,NA,301224,707277,NA,NA,NA
1981-10-01,NL,402.8,179.8,112.8,67,164.6,15.2,33.4,44.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7602.6,41.5,44.9,35.5,NA,54.9,NA,NA,NA,NA,NA,NA,3823072,NA,NA,NA
1981-10-01,NS,634.4,325.1,190.5,134.7,273.9,51.2,39,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12714.8,38.6,42.5,33,NA,52.3,NA,NA,NA,NA,NA,1700,506747,NA,NA,NA
1981-10-01,ON,6814.4,4313.8,2495.5,1818.3,3634.9,678.8,327.4,63.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,163553.1,37.9,41.2,33.3,NA,49.9,NA,NA,NA,NA,NA,1376675,9013025,NA,NA,NA
1981-10-01,PE,90.7,47.4,28,19.4,39.2,8.2,6,52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978.7,40.6,45.8,33,NA,54.5,NA,NA,NA,NA,NA,NA,-446,NA,NA,NA
1981-10-01,QC,5055.8,2771.6,1694.2,1077.4,2405.7,365.9,363,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,105307,37.7,40.6,33.2,NA,51.7,NA,NA,NA,NA,NA,241247,8471184,NA,NA,NA
1981-10-01,SK,712.1,427,264.3,162.8,341.9,85.2,20.2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,17138.8,39.7,44.4,31.9,NA,51,NA,NA,NA,NA,NA,20821,849727,NA,NA,NA
1981-11-01,AB,1730.9,1190.3,711.5,478.8,1021.5,168.8,61.6,68.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,46111.5,38.9,42.6,33.3,NA,52,NA,NA,NA,NA,NA,14029,2133035,NA,NA,NA
1981-11-01,BC,2186.8,1318.2,780.6,537.7,1097.5,220.8,115.6,60.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,48976.5,37.4,41,32.2,NA,54.3,NA,NA,NA,NA,NA,260293,4806882,NA,NA,NA
1981-11-01,MB,768,466.4,273.9,192.5,388.2,78.2,31.1,60.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,17716.4,38.1,42,32.6,NA,50.9,NA,NA,NA,NA,NA,47100,1751159,NA,NA,NA
1981-11-01,NB,517.9,255,152.1,102.9,218.1,36.9,37,49.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9652.7,38.2,41.6,33,NA,53,NA,NA,NA,NA,NA,263178,804508,NA,NA,NA
1981-11-01,NL,402.8,182.8,113.7,69.1,166.3,16.5,29.5,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7280.3,40.9,44.4,35.2,NA,55.4,NA,NA,NA,NA,NA,NA,4377799,NA,NA,NA
1981-11-01,NS,634.9,327.6,192.8,134.8,277.2,50.5,38.1,51.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12607.8,38.5,42.3,33.1,NA,52.9,NA,NA,NA,NA,NA,206,564510,NA,NA,NA
1981-11-01,ON,6823.4,4330,2511.4,1818.6,3655.4,674.6,326,63.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,162613,37.7,41,33.1,NA,50.2,NA,NA,NA,NA,NA,1198487,9195875,NA,NA,NA
1981-11-01,PE,90.6,47.3,27.8,19.5,38.6,8.7,6.3,52.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1787.8,39,44,31.9,NA,54.9,NA,NA,NA,NA,NA,NA,-451,NA,NA,NA
1981-11-01,QC,5059.1,2741.2,1673.6,1067.6,2373.1,368.1,351.7,54.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,101972.1,37.3,40.1,32.9,NA,52.3,NA,NA,NA,NA,NA,182821,8644057,NA,NA,NA
1981-11-01,SK,712.7,432.6,266.9,165.7,347.9,84.7,22.5,60.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,16511.5,38.5,42.9,31.4,NA,51.6,NA,NA,NA,NA,NA,16796,807228,NA,NA,NA
1981-12-01,AB,1735.5,1190.5,712.1,478.4,1023.2,167.3,58,68.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,45555.2,38.6,42.2,33.4,NA,52.3,NA,NA,NA,NA,NA,12130,2360721,NA,NA,NA
1981-12-01,BC,2190.1,1310.6,776.1,534.6,1081.4,229.2,128.9,59.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,47781.4,36.8,40.2,32,NA,54.5,NA,NA,NA,NA,NA,226952,4870186,NA,NA,NA
1981-12-01,MB,768.5,464.8,271.6,193.2,385.7,79.1,33.6,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,17099.9,37.3,40.9,32.3,NA,50.5,NA,NA,NA,NA,NA,43746,1905277,NA,NA,NA
1981-12-01,NB,518.3,251.8,150.3,101.5,215.9,35.9,37.8,48.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9214.5,38,41.5,33,NA,53,NA,NA,NA,NA,NA,268414,763316,NA,NA,NA
1981-12-01,NL,403,181.6,113.3,68.3,166.1,15.5,28.6,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7000.3,41.2,44.6,35.8,NA,55.6,NA,NA,NA,NA,NA,NA,4663534,NA,NA,NA
1981-12-01,NS,635.3,328.4,193.5,134.9,276.1,52.2,38.2,51.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12311.9,38.2,42.1,32.6,NA,52.8,NA,NA,NA,NA,NA,298,624717,NA,NA,NA
1981-12-01,ON,6832.1,4305.4,2493,1812.4,3617.7,687.7,347.8,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,158823.2,37.3,40.6,32.8,NA,50.2,NA,NA,NA,NA,NA,1101055,10192173,NA,NA,NA
1981-12-01,PE,90.6,47.2,27.7,19.6,39,8.2,6,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1739.2,38.6,43.7,31.7,NA,55.1,NA,NA,NA,NA,NA,NA,1373,NA,NA,NA
1981-12-01,QC,5062.8,2721.9,1660.6,1061.3,2359.3,362.6,372,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,99077.1,37.1,40,32.8,NA,53.1,NA,NA,NA,NA,NA,171421,9691282,NA,NA,NA
1981-12-01,SK,713.4,433.8,267.6,166.2,348.5,85.4,20.8,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,15740.9,37.1,40.9,31.1,NA,51.7,NA,NA,NA,NA,NA,15570,926327,NA,NA,NA
1982-01-01,AB,1740.1,1189.9,713.6,476.3,1019.6,170.3,65.8,68.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,44608.1,38.5,42.1,33.1,NA,52.7,NA,NA,NA,NA,NA,11319,2595890,NA,NA,NA
1982-01-01,BC,2193.5,1297.7,766,531.7,1073.9,223.8,127.5,59.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,46271.5,36.7,40.1,32,NA,55.1,NA,NA,NA,NA,NA,204897,5231800,NA,NA,NA
1982-01-01,MB,769.4,464,270.4,193.6,384,80,33.8,60.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,16574.5,36.9,40.5,32.1,NA,50.8,NA,NA,NA,NA,NA,32590,1839829,NA,NA,NA
1982-01-01,NB,518.6,252.4,151.1,101.4,215,37.4,37.8,48.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8817.6,37.6,41.3,32.5,NA,53.3,NA,NA,NA,NA,NA,219263,912000,NA,NA,NA
1982-01-01,NL,403.4,183.8,114.2,69.6,166.2,17.6,29.4,45.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6696.6,40.6,44.3,34.7,NA,55.9,NA,NA,NA,NA,NA,NA,4719350,NA,NA,NA
1982-01-01,NS,635.5,327,192.9,134.1,277,50.1,38.2,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11767.3,38,41.9,32.6,NA,52.8,NA,NA,NA,NA,NA,201,675326,NA,NA,NA
1982-01-01,ON,6843.5,4284.8,2473.1,1811.7,3600.4,684.4,352.1,62.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,154523.6,37.2,40.5,32.9,NA,50.5,NA,NA,NA,NA,NA,910143,11707437,NA,NA,NA
1982-01-01,PE,90.5,46.9,27.7,19.2,39,7.8,5.4,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1636.3,38.4,43.2,31.4,NA,55.3,NA,NA,NA,NA,NA,NA,17634,NA,NA,NA
1982-01-01,QC,5067.7,2724,1653.8,1070.2,2364.6,359.4,350.1,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,96898.8,37,39.9,32.7,NA,53.3,NA,NA,NA,NA,NA,148320,10996705,NA,NA,NA
1982-01-01,SK,714.1,434.9,266.3,168.6,350.2,84.7,19.6,60.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,15276.7,36.6,40.3,31.1,NA,52,NA,NA,NA,NA,NA,12920,1059240,NA,NA,NA
1982-02-01,AB,1744.3,1187.9,711,476.9,1016.8,171.2,64.3,68.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44896.7,38.6,42.3,33,NA,53.4,NA,NA,NA,NA,NA,15647,2323888,NA,NA,NA
1982-02-01,BC,2196.5,1292.1,766.9,525.1,1071.2,220.9,134.3,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,46251.9,36.5,39.8,31.8,NA,55.5,NA,NA,NA,NA,NA,236520,4286588,NA,NA,NA
1982-02-01,MB,770.3,466.5,272,194.6,383.3,83.3,33,60.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,16749.5,37,40.9,31.7,NA,51.4,NA,NA,NA,NA,NA,37312,1583206,NA,NA,NA
1982-02-01,NB,519.1,251.5,150,101.5,212.8,38.7,38.3,48.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8679.3,37.2,40.8,32.2,NA,54,NA,NA,NA,NA,NA,215877,737915,NA,NA,NA
1982-02-01,NL,403.8,183.6,114.6,69,166.5,17,30.5,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6825.7,40.7,44.3,34.8,NA,56.5,NA,NA,NA,NA,NA,NA,4274846,NA,NA,NA
1982-02-01,NS,635.8,323.5,191.9,131.6,276,47.5,41.2,50.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11729.7,38.2,41.7,33.3,NA,53.5,NA,NA,NA,NA,NA,243,607580,NA,NA,NA
1982-02-01,ON,6854.5,4275.4,2466.7,1808.7,3599,676.4,359.4,62.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,155327.1,37.3,40.6,32.9,NA,51.1,NA,NA,NA,NA,NA,899917,10140249,NA,NA,NA
1982-02-01,PE,90.6,46.9,27.7,19.2,39.1,7.8,5.9,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1618.3,38.1,42.5,31.8,NA,55.9,NA,NA,NA,NA,NA,NA,9317,NA,NA,NA
1982-02-01,QC,5072,2705.5,1639.1,1066.4,2345.3,360.1,364.3,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,96553.9,37,39.9,32.7,NA,54.1,NA,NA,NA,NA,NA,154600,9311823,NA,NA,NA
1982-02-01,SK,714.8,433.9,265,168.9,349.5,84.4,21.7,60.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,15313.7,36.8,40.7,31,NA,52.7,NA,NA,NA,NA,NA,14003,920938,NA,NA,NA
1982-03-01,AB,1748.2,1190.5,708.8,481.8,1020.3,170.2,71.6,68.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45336.6,38.7,42.5,33.2,NA,54.2,NA,NA,NA,NA,NA,16193,2380046,NA,NA,NA
1982-03-01,BC,2199.1,1290.9,761.5,529.4,1066.6,224.3,139.5,58.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,46458.1,36.4,39.9,31.4,NA,55.9,NA,NA,NA,NA,NA,290766,4179799,NA,NA,NA
1982-03-01,MB,771,465.2,270.9,194.3,383.5,81.8,36,60.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,16837.2,37,41,31.6,NA,52.2,NA,NA,NA,NA,NA,44476,1696983,NA,NA,NA
1982-03-01,NB,519.6,251.6,151.7,99.9,212.1,39.5,38,48.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8674.2,37.1,40.9,31.7,NA,54.7,NA,NA,NA,NA,NA,246716,823768,NA,NA,NA
1982-03-01,NL,404.2,185.9,115.7,70.2,166.5,19.5,29.5,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,6927,40.2,43.8,34.6,NA,57.3,NA,NA,NA,NA,NA,NA,4676400,NA,NA,NA
1982-03-01,NS,636.3,323.6,191.3,132.2,273.4,50.2,42.7,50.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11693.6,38,41.6,33.1,NA,54.2,NA,NA,NA,NA,NA,299,627735,NA,NA,NA
1982-03-01,ON,6863.8,4259.4,2459.6,1799.8,3588.6,670.8,371,62.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,155655.8,37.4,40.6,33,NA,51.9,NA,NA,NA,NA,NA,1074888,10451358,NA,NA,NA
1982-03-01,PE,90.6,46.5,27.2,19.3,39.4,7,6.4,51.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1626.8,38.5,42.5,33,NA,56.7,NA,NA,NA,NA,NA,NA,6062,NA,NA,NA
1982-03-01,QC,5075.6,2692.2,1633.4,1058.8,2333.2,359,383,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,96880.7,37.1,40.1,32.6,NA,54.4,NA,NA,NA,NA,NA,176156,9061654,NA,NA,NA
1982-03-01,SK,715.5,434.7,264.6,170.1,352,82.7,22,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,15696.1,37.3,41.2,31.4,NA,53.2,NA,NA,NA,NA,NA,17051,890508,NA,NA,NA
1982-04-01,AB,1752.3,1182.6,703.7,478.9,1014.7,167.9,81.9,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,45264.1,38.9,42.7,33.5,NA,54.5,NA,NA,NA,NA,NA,20945,2104862,NA,NA,NA
1982-04-01,BC,2201.8,1276.2,758.5,517.7,1057,219.2,149.7,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,46400.5,36.9,40.4,32,NA,56.3,NA,NA,NA,NA,NA,311263,3725355,NA,NA,NA
1982-04-01,MB,771.7,464.6,269.3,195.3,381.5,83.2,37.3,60.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,17150.1,37.6,41.7,32,NA,52.2,NA,NA,NA,NA,NA,49727,1461027,NA,NA,NA
1982-04-01,NB,520.3,251.1,151.4,99.7,212.2,38.9,39.7,48.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8797,37.5,41.2,32.2,NA,54.8,NA,NA,NA,NA,NA,264232,713643,NA,NA,NA
1982-04-01,NL,404.4,183.7,113.5,70.2,166.3,17.4,31.9,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6965.9,40.5,43.9,35.3,NA,57.3,NA,NA,NA,NA,NA,NA,4227572,NA,NA,NA
1982-04-01,NS,636.8,320.9,189.3,131.7,271.5,49.4,46,50.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,38.1,41.8,33,NA,54.5,NA,NA,NA,NA,NA,314,545893,NA,NA,NA
1982-04-01,ON,6872.7,4251.8,2449,1802.9,3569.1,682.7,387.3,61.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,156042.5,37.4,40.7,32.9,NA,52.2,NA,NA,NA,NA,NA,1158261,9094951,NA,NA,NA
1982-04-01,PE,90.7,47.2,27.5,19.6,39.6,7.5,6.6,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1673.1,38.6,42.9,32.6,NA,56.9,NA,NA,NA,NA,NA,NA,451,NA,NA,NA
1982-04-01,QC,5078.8,2664.7,1608.7,1056,2295.9,368.8,398.7,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,96548.1,37.1,40,32.8,NA,54.9,NA,NA,NA,NA,NA,204791,8317479,NA,NA,NA
1982-04-01,SK,716.1,433.5,263.8,169.7,350.4,83.1,25.6,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,16311.4,38.4,42.8,31.8,NA,53.4,NA,NA,NA,NA,NA,20792,717104,NA,NA,NA
1982-05-01,AB,1756.5,1169.1,694.9,474.2,1002.6,166.6,89.3,66.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,46919.4,39.9,43.9,34.1,NA,55.2,NA,NA,NA,NA,NA,25473,2061372,NA,NA,NA
1982-05-01,BC,2204.7,1272.8,755,517.8,1057.6,215.2,153,57.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,47122.9,36.9,40.4,31.9,NA,57,NA,NA,NA,NA,NA,368476,3370197,NA,NA,NA
1982-05-01,MB,772.6,462.4,267.5,194.9,379.9,82.6,39.2,59.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,18155.6,38.8,43.3,32.5,NA,52.9,NA,NA,NA,NA,NA,57057,1877702,NA,NA,NA
1982-05-01,NB,520.8,247,148.2,98.8,208,38.9,40.1,47.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9502,38,41.8,32.6,NA,55.4,NA,NA,NA,NA,NA,302112,714651,NA,NA,NA
1982-05-01,NL,405.1,181.6,112.4,69.2,164.5,17.1,34.1,44.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,7451,41,44.4,35.6,NA,57.9,NA,NA,NA,NA,NA,NA,3468095,NA,NA,NA
1982-05-01,NS,637.6,321,189.8,131.2,271.6,49.5,47.6,50.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12492.6,38.8,42.4,33.5,NA,55.5,NA,NA,NA,NA,NA,1059,507233,NA,NA,NA
1982-05-01,ON,6881.6,4247.9,2449.2,1798.7,3580.8,667.1,408.4,61.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,162010.5,37.9,41.2,33.4,NA,52.9,NA,NA,NA,NA,NA,1412046,8438274,NA,NA,NA
1982-05-01,PE,90.8,45.3,26.2,19.1,38.4,6.9,7.3,49.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1851.9,40,44.4,33.8,NA,57.4,NA,NA,NA,NA,NA,NA,-435,NA,NA,NA
1982-05-01,QC,5081.9,2644.9,1596.8,1048.1,2275.6,369.2,425.6,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,98965.9,37.4,40.4,33,NA,55.6,NA,NA,NA,NA,NA,258505,7591257,NA,NA,NA
